Class,Patterns,cg-na,cg-npm
io.questdb.griffin.engine.functions.date.MinuteOfHourFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.date.MinuteOfHourFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.math.PIDoubleFunctionFactory,Factory Method,3,6
io.questdb.griffin.engine.functions.math.PIDoubleFunctionFactory,Decorator,3,6
io.questdb.griffin.engine.functions.catalogue.SessionUserFunctionFactory,Factory Method,3,9
io.questdb.griffin.engine.functions.catalogue.SessionUserFunctionFactory,Decorator,3,9
io.questdb.griffin.engine.functions.math.RemDoubleFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.RemDoubleFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.RemDoubleFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.date.ToTimestampVCFunctionFactory,State,9,10
io.questdb.griffin.engine.functions.date.ToTimestampVCFunctionFactory,Factory Method,9,10
io.questdb.griffin.engine.functions.date.ToTimestampVCFunctionFactory,Decorator,9,10
io.questdb.griffin.engine.functions.cast.CastIntToLong256FunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastIntToLong256FunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastTimestampToShortFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastTimestampToShortFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastTimestampToShortFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.regex.MatchStrFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.regex.MatchStrFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastIntToTimestampFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastIntToTimestampFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastIntToByteFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastIntToByteFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastIntToByteFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.math.AbsDoubleFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.math.AbsDoubleFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.math.AbsDoubleFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.cast.CastCharToFloatFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastCharToFloatFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastCharToFloatFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.test.TestSumTDoubleGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.test.TestSumTDoubleGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastStrToRegProcedureFunctionFactory,Factory Method,3,6
io.questdb.griffin.engine.functions.cast.CastStrToRegProcedureFunctionFactory,Decorator,3,6
io.questdb.griffin.engine.functions.math.CotDoubleFunctionFactory,State,4,8
io.questdb.griffin.engine.functions.math.CotDoubleFunctionFactory,Factory Method,4,8
io.questdb.griffin.engine.functions.math.CotDoubleFunctionFactory,Decorator,4,8
io.questdb.griffin.engine.functions.catalogue.FormatTypeFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.catalogue.FormatTypeFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastDateToCharFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastDateToCharFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastDateToCharFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.str.LeftFunctionFactory,State,8,13
io.questdb.griffin.engine.functions.str.LeftFunctionFactory,Factory Method,8,13
io.questdb.griffin.engine.functions.str.LeftFunctionFactory,Decorator,8,13
io.questdb.griffin.engine.functions.groupby.MaxDoubleGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.MaxDoubleGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastStrToCharFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastStrToCharFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastStrToCharFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.groupby.CountIntGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.CountIntGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.conditional.CaseFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.conditional.CaseFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.str.TrimFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.str.TrimFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.date.TimestampAddFunctionFactory,State,27,23
io.questdb.griffin.engine.functions.date.TimestampAddFunctionFactory,(Object)Adapter,27,23
io.questdb.griffin.engine.functions.date.TimestampAddFunctionFactory,Factory Method,27,23
io.questdb.griffin.engine.functions.date.TimestampAddFunctionFactory,Decorator,27,23
io.questdb.griffin.engine.functions.cast.CastBooleanToByteFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastBooleanToByteFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastBooleanToByteFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.table.AllTablesFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.table.AllTablesFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.math.LogDoubleFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.math.LogDoubleFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.math.LogDoubleFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.cast.CastByteToIntFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastByteToIntFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.rnd.RndFloatCFunctionFactory,(Object)Adapter,2,9
io.questdb.griffin.engine.functions.rnd.RndFloatCFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.rnd.RndFloatCFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.date.ExtractFromTimestampFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.date.ExtractFromTimestampFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastIntToDateFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastIntToDateFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastIntToDateFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.groupby.AvgBooleanGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.AvgBooleanGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.math.DivIntFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.DivIntFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.DivIntFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.catalogue.CurrentSchemaFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.catalogue.CurrentSchemaFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.rnd.RndTimestampFunctionFactory,(Object)Adapter,4,9
io.questdb.griffin.engine.functions.rnd.RndTimestampFunctionFactory,Factory Method,4,9
io.questdb.griffin.engine.functions.rnd.RndTimestampFunctionFactory,Decorator,4,9
io.questdb.griffin.engine.functions.catalogue.PgGetSIExprFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.catalogue.PgGetSIExprFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.groupby.CountLongGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.CountLongGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.date.ToDateFunctionFactory,State,11,10
io.questdb.griffin.engine.functions.date.ToDateFunctionFactory,Factory Method,11,10
io.questdb.griffin.engine.functions.date.ToDateFunctionFactory,Decorator,11,10
io.questdb.griffin.engine.functions.catalogue.UserByIdCatalogueFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.catalogue.UserByIdCatalogueFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.math.AbsIntFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.math.AbsIntFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.math.AbsIntFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.cast.CastDoubleToShortFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastDoubleToShortFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastDoubleToShortFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.eq.EqLong256FunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.eq.EqLong256FunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastNullTypeFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastNullTypeFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastLongToByteFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastLongToByteFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastLongToByteFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.groupby.CountLong256GroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.CountLong256GroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.catalogue.PgClassFunctionFactory,Factory Method,51,12
io.questdb.griffin.engine.functions.catalogue.PgClassFunctionFactory,Decorator,51,12
io.questdb.griffin.engine.functions.math.MulFloatFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.MulFloatFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.MulFloatFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.groupby.SumDoubleGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.SumDoubleGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastByteToDateFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastByteToDateFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastByteToDateFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.eq.EqIntStrCFunctionFactory,State,2,11
io.questdb.griffin.engine.functions.eq.EqIntStrCFunctionFactory,Factory Method,2,11
io.questdb.griffin.engine.functions.eq.EqIntStrCFunctionFactory,Decorator,2,11
io.questdb.griffin.engine.functions.math.RemIntFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.RemIntFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.RemIntFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.math.SubIntFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.SubIntFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.SubIntFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.rnd.RndLong256NFunctionFactory,(Object)Adapter,4,10
io.questdb.griffin.engine.functions.rnd.RndLong256NFunctionFactory,Factory Method,4,10
io.questdb.griffin.engine.functions.rnd.RndLong256NFunctionFactory,Decorator,4,10
io.questdb.griffin.engine.functions.eq.EqGeoHashGeoHashFunctionFactory,Template Method,5,14
io.questdb.griffin.engine.functions.eq.EqGeoHashGeoHashFunctionFactory,Factory Method,5,14
io.questdb.griffin.engine.functions.eq.EqGeoHashGeoHashFunctionFactory,Decorator,5,14
io.questdb.griffin.engine.functions.lt.LtCharFunctionFactory,State,5,12
io.questdb.griffin.engine.functions.lt.LtCharFunctionFactory,Factory Method,5,12
io.questdb.griffin.engine.functions.lt.LtCharFunctionFactory,Decorator,5,12
io.questdb.griffin.engine.functions.math.AddLongFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.AddLongFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.AddLongFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.str.LengthBinFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.str.LengthBinFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.str.LengthBinFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.table.TableWriterMetricsFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.table.TableWriterMetricsFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastShortToCharFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastShortToCharFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastShortToCharFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.cast.CastLongToDoubleFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastLongToDoubleFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastLongToDoubleFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.math.NegIntFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.math.NegIntFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.math.NegIntFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.catalogue.PgAttributeFunctionFactory,State,18,11
io.questdb.griffin.engine.functions.catalogue.PgAttributeFunctionFactory,Factory Method,18,11
io.questdb.griffin.engine.functions.catalogue.PgAttributeFunctionFactory,Decorator,18,11
io.questdb.griffin.engine.functions.cast.CastFloatToLongFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastFloatToLongFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.groupby.MaxFloatGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.MaxFloatGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.math.RemLongFunctionFactory,State,2,10
io.questdb.griffin.engine.functions.math.RemLongFunctionFactory,Factory Method,2,10
io.questdb.griffin.engine.functions.math.RemLongFunctionFactory,Decorator,2,10
io.questdb.griffin.engine.functions.catalogue.PgNamespaceFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.catalogue.PgNamespaceFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.math.MulDoubleFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.MulDoubleFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.MulDoubleFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.cast.CastBooleanToShortFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastBooleanToShortFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastBooleanToShortFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.catalogue.PgGetKeywordsFunctionFactory,Factory Method,3,9
io.questdb.griffin.engine.functions.catalogue.PgGetKeywordsFunctionFactory,Decorator,3,9
io.questdb.griffin.engine.functions.catalogue.PgIsInRecoveryFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.catalogue.PgIsInRecoveryFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.bool.InSymbolCursorFunctionFactory,State,36,51
io.questdb.griffin.engine.functions.bool.InSymbolCursorFunctionFactory,Factory Method,36,51
io.questdb.griffin.engine.functions.bool.InSymbolCursorFunctionFactory,Decorator,36,51
io.questdb.griffin.engine.functions.math.BitwiseOrLongFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.BitwiseOrLongFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.BitwiseOrLongFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.date.DaysPerMonthFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.date.DaysPerMonthFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.date.DaysPerMonthFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.str.SubStringFunctionFactory,State,6,12
io.questdb.griffin.engine.functions.str.SubStringFunctionFactory,Factory Method,6,12
io.questdb.griffin.engine.functions.str.SubStringFunctionFactory,Decorator,6,12
io.questdb.griffin.engine.functions.catalogue.AbstractEmptyCatalogueFunctionFactory,Factory Method,6,9
io.questdb.griffin.engine.functions.catalogue.AbstractEmptyCatalogueFunctionFactory,Decorator,6,9
io.questdb.griffin.engine.functions.groupby.LastLongGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.LastLongGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.date.HourOfDayFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.date.HourOfDayFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.date.HourOfDayFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.str.SizePrettyFunctionFactory,State,9,11
io.questdb.griffin.engine.functions.str.SizePrettyFunctionFactory,Factory Method,9,11
io.questdb.griffin.engine.functions.str.SizePrettyFunctionFactory,Decorator,9,11
